Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
14 AUG 2026,MOBILISE,ST,MOBILISE APP LAB LIMITED ,Listed    ,14 AUG 2026,              10.00,           9512000,            107.05,     1018259600.00  
14 AUG 2026,MODINATUR,BE,MODI NATURALS LIMITED    ,Listed    ,14 AUG 2026,              10.00,          13306397,            400.65,     5331207958.05 
14 AUG 2026,MODIRUBBER,EQ,MODI RUBBER LTD          ,Listed    ,14 AUG 2026,              10.00,          25040532,            119.35,     2988086683.55
14 AUG 2026,MODIS,EQ,MODIS NAVNIRMAN LTD      ,Listed    ,14 AUG 2026,              10.00,          19591200,            400.05,     7837459560.00     
14 AUG 2026,MODISONLTD,BE,MODISON LIMITED          ,Listed    ,14 AUG 2026,               1.00,          32450000,            339.15,    11005417500.00
14 AUG 2026,MODTHREAD,EQ,MODERN THREADS INDIA LTD ,Listed    ,14 AUG 2026,              10.00,          34775160,             48.30,     1678944724.80 
14 AUG 2026,MOHITIND,EQ,MOHIT INDUSTRIES LTD     ,Listed    ,14 AUG 2026,              10.00,          14157575,             23.80,      337091860.75  
14 AUG 2026,MOIL,EQ,MOIL LIMITED             ,Listed    ,14 AUG 2026,              10.00,         203485211,            274.15,    55785470595.65      
14 AUG 2026,MOKSH,EQ,MOKSH ORNAMENTS LIMITED  ,Listed    ,14 AUG 2026,               2.00,          88248967,             10.55,      929261622.50     
14 AUG 2026,MOL,EQ,MEGHMANI ORGANICS LIMITED,Listed    ,14 AUG 2026,               1.00,         254314211,             63.25,    16080287561.55       
14 AUG 2026,MOLDTECH,BE,MOLD-TEK TECHNOLOGIES LTD,Listed    ,14 AUG 2026,               2.00,          28805118,            185.55,     5344501593.70  
14 AUG 2026,MOLDTKPAC,EQ,MOLD-TEK PACKAGING LTD   ,Listed    ,14 AUG 2026,               5.00,          33120639,            694.40,    22998971721.60 
14 AUG 2026,MONARCH,EQ,MONARCH NETWORTH CAP LTD ,Listed    ,14 AUG 2026,              10.00,          73947387,            390.60,    28883849362.20   
14 AUG 2026,MONEYBOXX,EQ,MONEYBOXX FINANCE LIMITED,Listed    ,14 AUG 2026,              10.00,          69809200,             58.50,     4083140108.00 
14 AUG 2026,MONOLITH,SM,MONOLITHISCH INDIA LTD   ,Listed    ,14 AUG 2026,              10.00,          21736000,            950.25,    20654634000.00  
14 AUG 2026,MONOPHARMA,SM,MONO PHARMACARE LIMITED  ,Listed    ,14 AUG 2026,              10.00,          17668564,              8.20,      144882224.80
14 AUG 2026,MONTECARLO,EQ,MONTE CARLO FASHIONS LTD.,Listed    ,14 AUG 2026,              10.00,          20732064,            508.40,    10540181337.60
14 AUG 2026,MOREPENLAB,EQ,MOREPEN LAB. LTD         ,Listed    ,14 AUG 2026,               2.00,         547953699,             84.20,    46132221918.80
14 AUG 2026,MOS,ST,MOS UTILITY LIMITED      ,Listed    ,14 AUG 2026,               2.00,         257440410,             10.15,     2613020161.50       
14 AUG 2026,MOSCHIP,EQ,MOSCHIP TECHNOLOGIES LTD ,Listed    ,14 AUG 2026,               2.00,         194219080,            208.30,    40457776554.80   
14 AUG 2026,MOTHERSON,EQ,SAMVRDHNA MTHRSN INTL LTD,Listed    ,14 AUG 2026,               1.00,       10554442601,            168.30,  1776312689748.30 
14 AUG 2026,MOTILALOFS,EQ,MOTILAL OSWAL FIN LTD    ,Listed    ,14 AUG 2026,               1.00,         602146704,            903.70,   544159976404.80
14 AUG 2026,MOTISONS,EQ,MOTISONS JEWELLERS LTD   ,Listed    ,14 AUG 2026,               1.00,        1137506600,             16.75,    19053235550.00  
14 AUG 2026,MOTOGENFIN,BE,MOTOR & GENERAL FINANCE L,Listed    ,14 AUG 2026,               5.00,          38727190,             26.05,     1009617843.30
14 AUG 2026,MOXSH,SM,MOXSH OVERSEAS EDUCON LTD,Listed    ,14 AUG 2026,              10.00,           9340800,            109.00,     1018147200.00     
14 AUG 2026,MPEL,ST,MANAS POLYMER N ENERGIE L,Listed    ,14 AUG 2026,              10.00,           7776000,             34.85,      270993600.00      
14 AUG 2026,MPHASIS,EQ,MPHASIS LIMITED          ,Listed    ,14 AUG 2026,              10.00,         190873137,           2545.00,   485772133665.00   
14 AUG 2026,MPSLTD,EQ,MPS LIMITED              ,Listed    ,14 AUG 2026,              10.00,          17105816,           2808.70,    48045105399.20    
14 AUG 2026,MPTODAY,SM,M P TODAY MEDIA LIMITED  ,Listed    ,05 JUN 2026,              10.00,           4568000,             46.00,      210128000.00   
14 AUG 2026,MRF,EQ,MRF LTD                  ,Listed    ,14 AUG 2026,              10.00,           4241143,         133490.00,   566150179070.00       
14 AUG 2026,MRIL,ST,MAHENDRA REALTO & INFRA L,Listed    ,13 AUG 2026,              10.00,          22103900,             65.15,     1440069085.00      
14 AUG 2026,MRPL,EQ,MRPL                     ,Listed    ,14 AUG 2026,              10.00,        1752598777,            170.55,   298888195429.60      
14 AUG 2026,MSPL,EQ,MSP STEEL & POWER LTD.   ,Listed    ,14 AUG 2026,              10.00,         566796645,             33.50,    18976351674.60      
14 AUG 2026,MSTCLTD,EQ,MSTC LIMITED             ,Listed    ,14 AUG 2026,              10.00,          70400000,            623.40,    43887360000.00   
14 AUG 2026,MSUMI,EQ,MOTHERSON SUMI WRNG IND L,Listed    ,14 AUG 2026,               1.00,        6631661898,             40.35,   267587557584.30     
14 AUG 2026,MTARTECH,BE,MTAR TECHNOLOGIES LIMITED,Listed    ,14 AUG 2026,              10.00,          30759591,           7056.00,   217039674096.00  
14 AUG 2026,MTEDUCARE,BE,MT EDUCARE LTD           ,Listed    ,14 AUG 2026,              10.00,          72228054,              1.85,      135066461.00 
14 AUG 2026,MTNL,EQ,MAHANAGAR TELEPHONE NIGAM,Listed    ,14 AUG 2026,              10.00,         630000000,             26.35,    16600500000.00      
14 AUG 2026,MUFIN,EQ,MUFIN GREEN FINANCE LTD  ,Listed    ,14 AUG 2026,               1.00,         198162188,            135.55,    26858902961.50     
14 AUG 2026,MUFTI,EQ,CREDO BRANDS MARKETING L ,Listed    ,14 AUG 2026,               2.00,          65394103,             78.20,     5113818854.60     
14 AUG 2026,MUKANDLTD,EQ,MUKAND LTD.              ,Listed    ,14 AUG 2026,              10.00,         144495563,            134.15,    19382634820.80 
14 AUG 2026,MUKKA,EQ,MUKKA PROTEINS LIMITED   ,Listed    ,14 AUG 2026,               1.00,         300000000,             26.50,     7950000000.00     
14 AUG 2026,MUKTAARTS,BE,MUKTA ARTS LIMITED       ,Listed    ,14 AUG 2026,               5.00,          22585200,             56.50,     1276063800.00 
14 AUG 2026,MUNISH,SM,MUNISH FORGE LIMITED     ,Listed    ,14 AUG 2026,              10.00,          24070263,             85.10,     2048379381.30    
14 AUG 2026,MUNJALAU,EQ,MUNJAL AUTO IND. LTD.    ,Listed    ,14 AUG 2026,               2.00,         100000000,            120.55,    12053000000.00  
14 AUG 2026,MUNJALSHOW,EQ,MUNJAL SHOWA LTD         ,Listed    ,14 AUG 2026,               2.00,          39995000,            138.20,     5527708950.00
14 AUG 2026,MURUDCERA,EQ,MURUDESHWAR CERAMICS LTD ,Listed    ,14 AUG 2026,              10.00,          60545260,             30.50,     1846630430.00 
14 AUG 2026,MUTHOOTCAP,EQ,MUTHOOT CAP SERV LTD     ,Listed    ,14 AUG 2026,              10.00,          16447533,            255.40,     4200864403.55
14 AUG 2026,MUTHOOTFIN,EQ,MUTHOOT FINANCE LIMITED  ,Listed    ,14 AUG 2026,              10.00,         401468476,           2842.00,  1140973408792.00
14 AUG 2026,MUTHOOTMF,EQ,MUTHOOT MICROFIN LIMITED ,Listed    ,14 AUG 2026,              10.00,         170492176,            208.40,    35532274400.15 
14 AUG 2026,MVELECTRO,EQ,MV ELECTROSYSTEMS LIMITED,Listed    ,14 AUG 2026,               5.00,          27282728,            588.65,    16059977837.20 
14 AUG 2026,MVGJL,EQ,MANOJ VAIBHAV GEM N JEW L,Listed    ,14 AUG 2026,              10.00,          48847441,            157.15,     7675886878.75     
14 AUG 2026,MVKAGRO,SM,M.V.K. AGRO FOOD PROD LTD,Listed    ,14 AUG 2026,              10.00,          50503900,            228.95,    11562867905.00   
14 AUG 2026,MWL,EQ,MANGALAM WORLDWIDE LTD   ,Listed    ,14 AUG 2026,               1.00,         297006740,             41.30,    12260438227.20       
14 AUG 2026,MYMUDRA,SM,MY MUDRA FINCORP LIMITED ,Listed    ,13 AUG 2026,              10.00,          11391800,             75.85,      864068030.00   
14 AUG 2026,NACLIND,EQ,NACL INDUSTRIES LIMITED  ,Listed    ,14 AUG 2026,               1.00,         234243330,            166.55,    39010884178.20   
14 AUG 2026,NAGREEKCAP,EQ,NAGREEKA CAP & INFR.LTD  ,Listed    ,14 AUG 2026,               5.00,          12615300,             23.85,      300748752.00
14 AUG 2026,NAGREEKEXP,EQ,NAGREEKA EXPORTS LTD.    ,Listed    ,14 AUG 2026,               5.00,          31249250,             24.30,      759981760.00
14 AUG 2026,NAHARCAP,EQ,NAHAR CAP & FIN.         ,Listed    ,14 AUG 2026,               5.00,          16746167,            256.05,     4288023522.00  
14 AUG 2026,NAHARINDUS,EQ,NAHAR INDS ENT LTD       ,Listed    ,14 AUG 2026,              10.00,          43205581,            122.05,     5272809105.25
14 AUG 2026,NAHARPOLY,EQ,NAHAR POLY FILMS LIMITED ,Listed    ,14 AUG 2026,               5.00,          24587991,            243.30,     5982258210.30 
14 AUG 2026,NAHARSPING,EQ,NAHAR SPINNING MILLS LTD.,Listed    ,14 AUG 2026,               5.00,          36065303,            302.00,    10891721506.00
14 AUG 2026,NAM-INDIA,EQ,NIPPON L I A M LTD       ,Listed    ,14 AUG 2026,              10.00,         638780167,           1167.90,   746031357039.30 
14 AUG 2026,NAMAN,SM,NAMAN INDUSTRE PRXIMA LTD,Listed    ,14 AUG 2026,              10.00,          13065980,             40.95,      535051881.00     
14 AUG 2026,NAMOEWASTE,ST,NAMO EWASTE MANAGEMENT L ,Listed    ,14 AUG 2026,              10.00,          22867515,            274.00,     6265699110.00
14 AUG 2026,NARMADA,EQ,NARMADA AGROBASE LIMITED ,Listed    ,14 AUG 2026,               5.00,          75872798,             15.20,     1152507801.60   
14 AUG 2026,NATCAPSUQ,EQ,NATURAL CAPSULES LIMITED ,Listed    ,14 AUG 2026,              10.00,          10411154,            149.70,     1558757976.90 
14 AUG 2026,NATCOPHARM,EQ,NATCO PHARMA LTD.        ,Listed    ,14 AUG 2026,               2.00,         179109870,            903.15,   161763079090.50
14 AUG 2026,NATHBIOGEN,EQ,NATH BIO-GENES (I) LTD   ,Listed    ,14 AUG 2026,              10.00,          19004000,            155.05,     2946760240.00
14 AUG 2026,NATIONALUM,EQ,NATIONAL ALUMINIUM CO LTD,Listed    ,14 AUG 2026,               5.00,        1836631787,            376.00,   690573551912.00
14 AUG 2026,NATIONSTD,EQ,NATIONAL STAND (INDIA) L ,Permitted ,14 AUG 2026,              10.00,          20000000,            148.45,     2969400000.00 
14 AUG 2026,NAUKRI,EQ,INFO EDGE (I) LTD        ,Listed    ,14 AUG 2026,               2.00,         648420600,           1343.00,   870828865800.00    
14 AUG 2026,NAVA,EQ,NAVA LIMITED             ,Listed    ,14 AUG 2026,               1.00,         283001276,            572.65,   162060680701.40      
14 AUG 2026,NAVINFLUOR,EQ,NAVIN FLUORINE INT. LTD  ,Listed    ,14 AUG 2026,               2.00,          51275419,           8235.00,   422253075465.00
14 AUG 2026,NAVKARCORP,EQ,NAVKAR CORPORATION LTD.  ,Listed    ,14 AUG 2026,              10.00,         150519181,             99.50,    14975153317.70
14 AUG 2026,NAVKARURB,BE,NAVKAR URBANSTRUCTURE LTD,Listed    ,14 AUG 2026,               1.00,        1122090422,              1.00,     1110869517.80 
14 AUG 2026,NAVNETEDUL,EQ,NAVNEET EDUCATION LTD    ,Listed    ,14 AUG 2026,               2.00,         221213181,            134.00,    29644778385.80
14 AUG 2026,NAZARA,EQ,NAZARA TECHNOLOGIES LTD  ,Listed    ,14 AUG 2026,               2.00,         370465024,            355.90,   131848502041.60    
14 AUG 2026,NBCC,EQ,NBCC (INDIA) LIMITED     ,Listed    ,14 AUG 2026,               1.00,        2700000000,             89.15,   240705000000.00      
14 AUG 2026,NBIFIN,EQ,N.B.I. IND. FIN. CO. LTD ,Listed    ,14 AUG 2026,               5.00,           2954850,           2092.50,     6183023625.00    
14 AUG 2026,NCC,EQ,NCC LIMITED              ,Listed    ,14 AUG 2026,               2.00,         627846588,            140.65,    88306622602.20       
14 AUG 2026,NCLIND,EQ,NCL INDUSTRIES LIMITED   ,Listed    ,14 AUG 2026,              10.00,          45232790,            172.55,     7805822570.30    
14 AUG 2026,NDGL,EQ,NAGA DHUNSERI GROUP LTD  ,Listed    ,14 AUG 2026,              10.00,           1000000,           2927.90,     2927900000.00      
14 AUG 2026,NDL,EQ,NANDAN DENIM LIMITED     ,Listed    ,14 AUG 2026,               1.00,        1441471680,              2.30,     3344214297.60       
14 AUG 2026,NDLVENTURE,EQ,NDL VENTURES LIMITED     ,Listed    ,14 AUG 2026,              10.00,          33671621,            127.45,     4291784812.65
14 AUG 2026,NDRAUTO,EQ,NDR AUTO COMPONENTS LTD  ,Listed    ,14 AUG 2026,              10.00,          23785304,            817.00,    19432593368.00   
14 AUG 2026,NDRINVIT,IV,NDR INVIT TRUST          ,Listed    ,14 AUG 2026,             100.00,         458039043,            142.50,    65270563627.50  
14 AUG 2026,NDTV,EQ,NDTV LTD                 ,Listed    ,14 AUG 2026,               4.00,         112824717,             76.55,     8634475592.00      
14 AUG 2026,NEAGI,EQ,NEELAMALAI AGRO INDS. L  ,Permitted ,14 AUG 2026,              10.00,            622062,           3139.00,     1952652618.00     
14 AUG 2026,NECCLTD,BE,NORTH EAST CARRY CORP LTD,Listed    ,14 AUG 2026,              10.00,         104500000,             15.10,     1577950000.00   
14 AUG 2026,NECLIFE,BE,NECTAR LIFESCIENCES LTD. ,Listed    ,14 AUG 2026,               1.00,         194260970,             11.00,     2136870670.00   
14 AUG 2026,NEELAM,SM,NEELAM LINENS & GAR (I) L,Listed    ,14 AUG 2026,              10.00,          20218000,              8.15,      164776700.00    
14 AUG 2026,NELCAST,EQ,NELCAST LIMITED          ,Listed    ,14 AUG 2026,               2.00,          87001200,            117.80,    10247001336.00   
14 AUG 2026,NELCO,EQ,NELCO LTD                ,Listed    ,14 AUG 2026,              10.00,          22818400,           1024.60,    23379732640.00     
14 AUG 2026,NEOCHEM,ST,NEOCHEM BIO SOLUTIONS LTD,Listed    ,14 AUG 2026,              10.00,          17120753,             91.00,     1557988523.00   
14 AUG 2026,NEOGEN,EQ,NEOGEN CHEMICALS LIMITED ,Listed    ,14 AUG 2026,              10.00,          27381674,           2204.90,    60373853002.60    
14 AUG 2026,NEPHROCARE,ST,NEPHRO CARE INDIA LIMITED,Listed    ,14 AUG 2026,              10.00,          16486400,             87.40,     1440911360.00
14 AUG 2026,NEPHROPLUS,EQ,NEPHROCARE HEALTH SERV L ,Listed    ,14 AUG 2026,               2.00,         100340717,            696.70,    69907377533.90
14 AUG 2026,NEPTUNE,SM,NEPTUNE PETROCHEMICALS L ,Listed    ,14 AUG 2026,              10.00,          22653500,            177.30,     4016465550.00   
14 AUG 2026,NESCO,EQ,NESCO LTD.               ,Listed    ,14 AUG 2026,               2.00,          70459960,           1038.00,    73137438480.00     
14 AUG 2026,NESTLEIND,EQ,NESTLE INDIA LIMITED     ,Listed    ,14 AUG 2026,               1.00,        1928314320,           1499.10,  2890735997112.00 
14 AUG 2026,NETWEB,EQ,NETWEB TECH INDIA LTD    ,Listed    ,14 AUG 2026,               2.00,          56940687,           5007.20,   285113407946.40    
14 AUG 2026,NETWORK18,EQ,NETWORK18 MEDIA & INV LTD,Listed    ,14 AUG 2026,               5.00,        1542000018,             29.00,    44733420522.20 
14 AUG 2026,NEUEON,BE,NEUEON CORPORATION LTD   ,Listed    ,14 AUG 2026,               1.00,         565445520,             16.95,     9595610474.40    
14 AUG 2026,NEULANDLAB,EQ,NEULAND LAB LTD.         ,Listed    ,14 AUG 2026,              10.00,          12829889,          23320.00,   299193011480.00
14 AUG 2026,NEWGEN,EQ,NEWGEN SOFTWARE TECH LTD ,Listed    ,14 AUG 2026,              10.00,         142510002,            535.15,    76264227570.30    
14 AUG 2026,NEWJAISA,ST,NEWJAISA TECHNOLOGIES LTD,Listed    ,14 AUG 2026,               5.00,          35774694,             17.70,      633212083.80  
14 AUG 2026,NEXTMEDIA,EQ,NEXT MEDIAWORKS LIMITED  ,Listed    ,14 AUG 2026,              10.00,          66892908,              3.85,      258206624.90 
14 AUG 2026,NFL,EQ,NATIONAL FERT. LTD       ,Listed    ,14 AUG 2026,              10.00,         490578400,             71.80,    35228434904.00       
14 AUG 2026,NFPSAMPOOR,SM,NFP SAMPOORNA FOODS LTD  ,Listed    ,14 AUG 2026,              10.00,          12634128,             23.00,      290584944.00
14 AUG 2026,NGIL,BE,NAKODA GROUP OF IND. LTD ,Listed    ,14 AUG 2026,              10.00,          17538052,             42.25,      741158077.50      
14 AUG 2026,NGLFINE,EQ,NGL FINE CHEM LIMITED    ,Listed    ,14 AUG 2026,               5.00,           6178024,           3454.00,    21338894896.00   
14 AUG 2026,NH,EQ,NARAYANA HRUDAYALAYA LTD.,Listed    ,14 AUG 2026,              10.00,         204360804,           1832.60,   374511609410.40        
14 AUG 2026,NHIT,IV,NATIONAL HIGHW INFRA TRUS,Listed    ,14 AUG 2026,             100.00,        2138550600,            168.00,   359276500800.00      
14 AUG 2026,NHPC,EQ,NHPC LTD                 ,Listed    ,14 AUG 2026,              10.00,       10045034805,             76.90,   772463176504.50      
14 AUG 2026,NIACL,EQ,THE NEW INDIA ASSU CO LTD,Listed    ,14 AUG 2026,               5.00,        1648000000,            179.10,   295123840000.00     
14 AUG 2026,NIBE,EQ,NIBE LIMITED             ,Listed    ,14 AUG 2026,              10.00,          14941273,           1490.10,    22263990897.30      
14 AUG 2026,NIBL,EQ,NRB INDUS. BEARINGS LTD. ,Listed    ,14 AUG 2026,               2.00,          24230650,             33.30,      806638338.50      
14 AUG 2026,NIDAN,SM,NIDAN LABS AND HEALTH LTD,Listed    ,14 AUG 2026,              10.00,          13900000,             13.30,      184870000.00     
14 AUG 2026,NIITLTD,EQ,NIIT LIMITED             ,Listed    ,14 AUG 2026,               2.00,         136653763,             95.55,    13057267054.65   
14 AUG 2026,NIITMTS,EQ,NIIT LEARNING SYSTEMS LTD,Listed    ,14 AUG 2026,               2.00,         137671443,            240.95,    33173310905.30   
14 AUG 2026,NIKITA,SM,NIKITA GRENTEC RECYCL LTD,Listed    ,14 AUG 2026,              10.00,          24667900,             72.80,     1795823120.00    
14 AUG 2026,NILAINFRA,EQ,NILA INFRASTRUCTURES LTD ,Listed    ,14 AUG 2026,               1.00,         393889200,              7.15,     2812368888.00 
14 AUG 2026,NILASPACES,EQ,NILA SPACES LIMITED      ,Listed    ,14 AUG 2026,               1.00,         393889200,             12.30,     4848776052.00
14 AUG 2026,NILE,EQ,NILE LTD.                ,Permitted ,14 AUG 2026,              10.00,           3001900,           1487.30,     4464725870.00      
14 AUG 2026,NILKAMAL,EQ,NILKAMAL LIMITED         ,Listed    ,14 AUG 2026,              10.00,          14922525,           1860.00,    27755896500.00  
14 AUG 2026,NIMBSPROJ,EQ,NIMBUS PROJECTS LIMITED  ,Listed    ,14 AUG 2026,              10.00,          19318735,            180.00,     3477372300.00 
14 AUG 2026,NINSYS,EQ,NINTEC SYSTEMS LIMITED   ,Listed    ,14 AUG 2026,              10.00,          18576000,            738.95,    13726735200.00    
14 AUG 2026,NIPPOBATRY,EQ,INDO-NATIONAL LIMITED    ,Listed    ,14 AUG 2026,               5.00,           7500000,            330.15,     2476125000.00
14 AUG 2026,NIRAJ,BE,NIRAJ CEMENT STRUC LTD   ,Listed    ,14 AUG 2026,              10.00,          59694340,             28.20,     1683380388.00     
14 AUG 2026,NIRAJISPAT,EQ,NIRAJ ISPAT IND LTD      ,Listed    ,13 AUG 2026,              10.00,            600000,            211.00,      126600000.00
14 AUG 2026,NIRLON,EQ,NIRLON LTD               ,Permitted ,14 AUG 2026,              10.00,          90118040,            626.60,    56467963864.00    
14 AUG 2026,NIRMAN,SM,NIRMAN AGRI GENTICS LTD  ,Listed    ,14 AUG 2026,              10.00,           8009676,             30.60,      245096085.60    
14 AUG 2026,NITCO,EQ,NITCO LIMITED            ,Listed    ,14 AUG 2026,              10.00,         240516105,             93.25,    22430531952.30     
14 AUG 2026,NITINSPIN,EQ,NITIN SPINNERS LIMITED   ,Listed    ,14 AUG 2026,              10.00,          56220000,            552.95,    31086849000.00 
14 AUG 2026,NITIRAJ,EQ,NITIRAJ ENGINEERS LTD    ,Listed    ,14 AUG 2026,              10.00,          10251000,            205.90,     2110578390.00   
14 AUG 2026,NITTAGELA,EQ,NITTA GELATIN INDIA LTD. ,Permitted ,14 AUG 2026,              10.00,           9079160,           1607.40,    14593841784.00 
14 AUG 2026,NIVABUPA,EQ,NIVA BUPA HEALTH INS CO L,Listed    ,14 AUG 2026,              10.00,        1847757271,             82.70,   152846481457.10  
14 AUG 2026,NKIND,EQ,NK INDUSTRIES LTD        ,Listed    ,13 AUG 2026,              10.00,           6009900,             60.80,      365281722.00     
14 AUG 2026,NLCINDIA,EQ,NLC INDIA LIMITED        ,Listed    ,14 AUG 2026,              10.00,        1386636609,            275.40,   381879722118.60  
14 AUG 2026,NMDC,EQ,NMDC LTD.                ,Listed    ,14 AUG 2026,               1.00,        8791817550,             84.40,   742029401220.00      
14 AUG 2026,NMSTEEL,SM,NEWMALAYALAM STEEL LTD   ,Listed    ,14 AUG 2026,              10.00,          17287600,             23.55,      407122980.00   
14 AUG 2026,NOCIL,EQ,NOCIL LIMITED            ,Listed    ,14 AUG 2026,              10.00,         167024930,            161.40,    26961164200.60     
14 AUG 2026,NOIDATOLL,BE,NOIDA TOLL BRIDGE CO LTD ,Listed    ,14 AUG 2026,              10.00,         186195002,              4.05,      750365858.05 
14 AUG 2026,NORBTEAEXP,EQ,NORBEN TEA & EXPORTS LTD ,Listed    ,14 AUG 2026,              10.00,          15544100,             63.00,      979589182.00
14 AUG 2026,NORTHARC,EQ,NORTHERN ARC CAPITAL LTD ,Listed    ,14 AUG 2026,              10.00,         161612375,            281.35,    45469641706.25  
14 AUG 2026,NOVAAGRI,BE,NOVA AGRITECH LIMITED    ,Listed    ,14 AUG 2026,               2.00,          92519813,             24.50,     2266735418.50  
14 AUG 2026,NOVARTIND,EQ,NOVARTIS INDIA LIMITED   ,Permitted ,14 AUG 2026,               5.00,          24690797,           1582.50,    39073186252.50 
14 AUG 2026,NPST,EQ,NETWORK PEOPLE SRV TECH L,Listed    ,14 AUG 2026,              10.00,          20850650,           1586.20,    33073301030.00      
14 AUG 2026,NRAIL,EQ,N R AGARWAL INDS LTD     ,Listed    ,14 AUG 2026,              10.00,          17019100,            523.95,     8917157445.00     
14 AUG 2026,NRBBEARING,EQ,NRB BEARING LIMITED      ,Listed    ,14 AUG 2026,               2.00,          96922600,            458.90,    44477781140.00
14 AUG 2026,NRL,BE,NUPUR RECYCLERS LIMITED  ,Listed    ,14 AUG 2026,              10.00,          69068995,            117.00,     8081072415.00       
14 AUG 2026,NRVANDANA,ST,N R VANDANA TEX IND LTD  ,Listed    ,14 AUG 2026,              10.00,          23294809,             69.00,     1607341821.00 
14 AUG 2026,NSIL,EQ,NALWA SONS INVESTMENT LTD,Listed    ,14 AUG 2026,              10.00,           5136163,           5496.00,    28228351848.00      
14 AUG 2026,NSLNISP,EQ,NMDC STEEL LIMITED       ,Listed    ,14 AUG 2026,              10.00,        2930605850,             44.50,   130411960325.00   
14 AUG 2026,NTPC,EQ,NTPC LTD                 ,Listed    ,14 AUG 2026,              10.00,        9696666134,            340.00,  3296866485560.00      
14 AUG 2026,NTPCGREEN,EQ,NTPC GREEN ENERGY LIMITED,Listed    ,14 AUG 2026,              10.00,        8426329669,             91.95,   774632486471.15 
14 AUG 2026,NUCLEUS,EQ,NUCLEUS SOFTWARE EXPORTS ,Listed    ,14 AUG 2026,              10.00,          26325306,            703.90,    18530382893.40   
14 AUG 2026,NURECA,BE,NURECA LIMITED           ,Listed    ,14 AUG 2026,              10.00,           9541920,            346.30,     3304366896.00    
14 AUG 2026,NUVAMA,EQ,NUVAMA WEALTH MANAGE LTD ,Listed    ,14 AUG 2026,               2.00,         182485118,           1670.10,   304768395571.80    
14 AUG 2026,NUVOCO,EQ,NUVOCO VISTAS CORP LTD   ,Listed    ,14 AUG 2026,              10.00,         357156153,            331.55,   118415122527.15    
14 AUG 2026,NXST,RR,NEXUS SELECT TRUST       ,Listed    ,14 AUG 2026,             100.00,        1515000000,            168.00,   254550300000.00      
14 AUG 2026,NXT-INFRA,IV,NXT-INFRA TRUST          ,Listed    ,23 JUL 2026,             100.00,         285000000,             95.50,    27217500000.00 
14 AUG 2026,NYKAA,EQ,FSN E COMMERCE VENTURES  ,Listed    ,14 AUG 2026,               1.00,        2863824106,            331.00,   947925779086.00     
14 AUG 2026,OAL,EQ,ORIENTAL AROMATICS LTD   ,Listed    ,14 AUG 2026,               5.00,          33653576,            348.10,    11714809805.60       
14 AUG 2026,OBCL,EQ,OBCL LIMITED             ,Listed    ,14 AUG 2026,              10.00,          21082790,             54.45,     1147536259.70      
14 AUG 2026,OBEROIRLTY,EQ,OBEROI REALTY LIMITED    ,Listed    ,14 AUG 2026,              10.00,         363602237,           1846.00,   671209729502.00
14 AUG 2026,OBSCP,SM,OBSC PERFECTION LIMITED  ,Listed    ,14 AUG 2026,              10.00,          25845600,            852.00,    22020451200.00     
14 AUG 2026,OCCLLTD,BE,OCCL LIMITED             ,Listed    ,14 AUG 2026,               2.00,          49950460,            152.20,     7602959516.60   
14 AUG 2026,ODIGMA,EQ,ODIGMA CONSULTANCY SOL L ,Listed    ,14 AUG 2026,               1.00,          31258450,             22.60,      706128385.50    
14 AUG 2026,OFSS,EQ,ORACLE FIN SERV SOFT LTD.,Listed    ,14 AUG 2026,               5.00,          87064329,          11828.00,  1029796883412.00      
14 AUG 2026,OIL,EQ,OIL INDIA LTD            ,Listed    ,14 AUG 2026,              10.00,        1626607791,            468.50,   762065750083.50       
14 AUG 2026,OILCOUNTUB,BE,OIL COUNTRY TUBULAR LTD. ,Listed    ,14 AUG 2026,              10.00,          51989530,             59.10,     3072581223.00
14 AUG 2026,OLAELEC,EQ,OLA ELECTRIC MOBILITY LTD,Listed    ,14 AUG 2026,              10.00,        4628408313,             38.75,   179258253962.50   
14 AUG 2026,OLECTRA,EQ,OLECTRA GREENTECH LIMITED,Listed    ,14 AUG 2026,               4.00,          82080737,           1316.90,   108092122555.30   
14 AUG 2026,OLIL,SM,ONECLICK LOGISTICS IND L ,Listed    ,14 AUG 2026,              10.00,           6711723,            422.40,     2835031795.20      
14 AUG 2026,OMAXAUTO,EQ,OMAX AUTOS LTD           ,Listed    ,14 AUG 2026,              10.00,          21371213,            204.95,     4380243816.50  
14 AUG 2026,OMAXE,EQ,OMAXE LIMITED            ,Listed    ,14 AUG 2026,              10.00,         182900540,             99.15,    18132759535.60     
14 AUG 2026,OMFREIGHT,BE,OM FREIGHT FORWARDERS LTD,Listed    ,14 AUG 2026,              10.00,          33675442,             97.10,     3269885418.20 
14 AUG 2026,OMFURN,SM,OMFURN INDIA LIMITED     ,Listed    ,13 AUG 2026,              10.00,          11774400,             57.00,      671140800.00    
14 AUG 2026,OMINFRAL,EQ,OM INFRA LIMITED         ,Listed    ,14 AUG 2026,               1.00,          96303809,             85.05,     8189675917.35  
14 AUG 2026,OMNI,EQ,OMNITECH ENGINEERING LTD ,Listed    ,14 AUG 2026,               5.00,         123666020,            579.00,    71602625580.00      
